ID	temps	pos	U	temp.	couple
35	51.0	1.89	11.7	37.0	-0.0
36	51.0	0.73	11.8	38.0	0.0
37	51.0	-23.96	12.0	38.0	-0.0
41	51.0	-60.95	11.4	36.0	3.2
42	51.0	10.75	11.6	34.0	1.2
43	51.0	-0.31	11.4	35.0	-3.5
44	51.0	1.27	11.6	34.0	2.3
51	51.0	-58.22	11.7	35.0	4.1
52	51.0	-7.93	11.4	34.0	-3.1
53	51.0	6.02	11.1	34.0	1.9
54	51.0	1.19	11.2	35.0	0.8
11	51.0	-2.68	11.4	32.0	0.0
12	51.0	-5.41	11.6	32.0	-0.8
13	51.0	0.33	11.3	31.0	-0.8
14	51.0	12.18	11.5	31.0	0.8
15	51.0	-4.18	11.6	30.0	0.0
21	51.0	6.99	11.5	34.0	0.0
22	51.0	19.21	11.5	35.0	-0.0
23	51.0	3.65	11.5	31.0	-0.8
24	51.0	14.73	11.4	31.0	-0.0
25	51.0	7.78	11.1	32.0	-0.0
Intensite	0.77
31	15.61	6.73	11.6	32.0	-0.8
32	15.61	5.05	11.6	31.0	-3.9
33	15.61	11.03	11.5	31.0	-1.6
34	15.61	0.22	11.6	33.0	1.6
35	15.61	1.27	11.6	32.0	1.3
36	15.61	6.01	11.7	34.0	-1.6
37	15.61	-20.15	12.0	34.0	-0.0
41	15.61	-0.64	11.4	31.0	0.0
42	15.61	0.37	11.6	30.0	0.8
43	15.61	10.68	11.4	30.0	-0.0
44	15.61	-0.92	11.5	30.0	1.6
51	15.61	-2.48	11.6	31.0	-0.0
52	15.61	-1.96	11.3	30.0	-0.0
53	15.61	-3.3	11.1	30.0	-0.0
54	15.61	1.19	11.2	30.0	0.8
11	15.61	0.04	11.5	29.0	1.6
12	15.61	-4.79	11.6	29.0	-0.8
13	15.61	4.55	11.4	28.0	3.1
14	15.61	10.24	11.6	28.0	0.8
15	15.61	-11.12	11.7	26.0	-0.8
21	15.61	10.95	11.6	30.0	3.1
22	15.61	28.97	11.6	30.0	-0.8
23	15.61	3.56	11.6	28.0	-1.6
24	15.61	15.6	11.5	28.0	2.3
25	15.61	8.13	11.1	28.0	-0.8
Intensite	0.77
31	28.73	6.81	11.6	32.0	-0.0
32	28.73	5.23	11.7	32.0	-2.3
33	28.73	11.38	11.5	32.0	1.6
34	28.73	0.13	11.6	33.0	0.8
35	28.73	1.36	11.6	33.0	-0.0
36	28.73	6.01	11.7	34.0	0.0
37	28.73	-20.15	12.0	35.0	-0.0
41	28.73	-0.73	11.5	32.0	-0.8
42	28.73	0.2	11.6	30.0	-0.8
43	28.73	10.68	11.4	31.0	-0.0
44	28.73	-0.92	11.6	31.0	1.6
51	28.73	-2.48	11.6	32.0	-0.0
52	28.73	-1.96	11.3	30.0	-0.0
53	28.73	-3.3	11.1	31.0	-0.0
54	28.73	1.19	11.2	31.0	0.8
11	28.73	-0.31	11.5	30.0	-1.6
12	28.73	-4.79	11.7	29.0	-0.8
13	28.73	4.46	11.4	29.0	2.3
14	28.73	9.98	11.6	28.0	-1.6
15	28.73	-11.12	11.7	27.0	-0.8
21	28.73	10.51	11.6	31.0	-0.8
22	28.73	28.97	11.6	31.0	-0.8
23	28.73	3.56	11.6	28.0	-1.6
24	28.73	15.52	11.5	28.0	1.6
25	28.73	8.13	11.2	29.0	-0.8
Intensite	rate
31	60.76	6.81	11.6	33.0	-0.0
32	60.76	5.32	11.7	32.0	-0.0
33	60.76	11.38	11.5	32.0	0.0
34	60.76	0.13	11.6	34.0	-0.0
35	60.76	1.36	11.6	34.0	-0.0
36	60.76	6.01	11.7	36.0	0.0
37	60.76	-20.15	12.0	36.0	-0.0
41	60.76	-0.73	11.5	32.0	0.0
42	60.76	0.2	11.6	31.0	-0.0
43	60.76	10.68	11.4	32.0	-0.0
44	60.76	-0.92	11.6	32.0	0.0
51	60.76	-2.57	11.6	32.0	-0.0
52	60.76	-1.96	11.3	31.0	-0.0
53	60.76	-3.3	11.1	32.0	-0.0
54	60.76	1.19	11.2	32.0	-0.0
11	60.76	-0.31	11.5	31.0	0.0
12	60.76	-4.79	11.6	30.0	-0.0
13	60.76	4.46	11.4	29.0	0.0
14	60.76	9.98	11.6	29.0	0.0
15	60.76	-11.12	11.7	28.0	0.0
21	60.76	10.51	11.6	32.0	0.0
22	60.76	28.97	11.6	32.0	-0.0
23	60.76	3.56	11.6	29.0	-0.0
24	60.76	15.52	11.5	29.0	-0.0
25	60.76	8.13	11.2	30.0	-0.0
Intensite	rate
31	62.89	6.81	11.6	33.0	-0.0
32	62.89	5.23	11.7	32.0	-0.0
33	62.89	11.38	11.5	32.0	0.0
34	62.89	0.13	11.6	34.0	-0.0
35	62.89	1.45	11.6	34.0	-0.0
36	62.89	6.3	11.7	36.0	0.0
37	62.89	-20.15	12.0	36.0	-0.0
41	62.89	-0.73	11.5	33.0	0.0
42	62.89	0.2	11.6	31.0	-0.0
43	62.89	10.68	11.4	32.0	-0.0
44	62.89	-0.92	11.6	32.0	0.0
51	62.89	-2.48	11.6	32.0	-0.0
52	62.89	-1.96	11.3	32.0	-0.0
53	62.89	-3.3	11.1	32.0	-0.0
54	62.89	1.19	11.2	32.0	-0.0
11	62.89	-0.31	11.5	31.0	0.0
12	62.89	-4.79	11.7	31.0	-0.0
13	62.89	4.46	11.4	29.0	0.0
14	62.89	9.98	11.6	29.0	0.0
15	62.89	-11.12	11.7	28.0	0.0
21	62.89	10.51	11.6	32.0	0.0
22	62.89	28.97	11.6	32.0	-0.0
23	62.89	3.56	11.6	29.0	-0.0
24	62.89	15.52	11.5	29.0	-0.0
25	62.89	8.04	11.2	30.0	-0.0
Intensite	rate
31	64.78	6.81	11.6	33.0	-0.0
32	64.78	5.32	11.7	32.0	-0.0
33	64.78	11.3	11.5	32.0	0.0
34	64.78	0.13	11.6	34.0	-0.0
35	64.78	1.45	11.6	34.0	-0.0
36	64.78	6.01	11.7	36.0	0.0
37	64.78	-20.15	12.0	36.0	-0.0
41	64.78	-0.73	11.5	33.0	0.0
42	64.78	0.2	11.6	31.0	-0.0
43	64.78	10.68	11.4	32.0	-0.0
44	64.78	-0.92	11.6	32.0	0.0
51	64.78	-2.48	11.6	32.0	-0.0
52	64.78	-1.96	11.3	32.0	-0.0
53	64.78	-3.3	11.1	32.0	-0.0
54	64.78	1.19	11.2	32.0	-0.0
11	64.78	-0.31	11.5	31.0	0.0
12	64.78	-4.79	11.6	31.0	-0.0
13	64.78	4.46	11.4	29.0	0.0
14	64.78	9.98	11.6	29.0	0.0
15	64.78	-11.12	11.7	28.0	0.0
21	64.78	10.51	11.6	32.0	0.0
22	64.78	28.97	11.6	32.0	-0.0
23	64.78	3.56	11.6	29.0	-0.0
24	64.78	15.52	11.5	29.0	-0.0
25	64.78	8.13	11.2	30.0	-0.0
Intensite	0.77
31	67.6	6.81	11.6	33.0	-0.0
32	67.6	5.23	11.7	32.0	-0.0
33	67.6	11.38	11.5	33.0	0.0
34	67.6	0.13	11.6	35.0	-0.0
35	67.6	1.45	11.7	34.0	-0.0
36	67.6	6.01	11.7	36.0	0.0
37	67.6	-20.15	12.0	36.0	-0.0
41	67.6	-0.73	11.5	33.0	0.0
42	67.6	0.2	11.6	32.0	-0.0
43	67.6	10.68	11.4	32.0	-0.0
44	67.6	-0.92	11.6	32.0	0.0
51	67.6	-2.48	11.7	32.0	-0.0
52	67.6	-1.96	11.3	32.0	-0.0
53	67.6	-3.3	11.1	32.0	-0.0
54	67.6	1.19	11.2	32.0	-0.0
11	67.6	-0.31	11.5	31.0	0.0
12	67.6	-4.88	11.7	31.0	-0.0
13	67.6	4.46	11.4	29.0	0.0
14	67.6	9.98	11.6	29.0	0.0
15	67.6	-11.12	11.7	28.0	0.0
21	67.6	10.51	11.6	32.0	0.0
22	67.6	28.97	11.6	32.0	-0.0
23	67.6	3.56	11.6	29.0	-0.0
24	67.6	15.52	11.5	29.0	-0.0
25	67.6	8.13	11.2	30.0	-0.0
Intensite	rate
31	8.05	5.85	11.6	34.0	0.8
32	8.05	5.85	11.6	33.0	-0.0
33	8.05	10.86	11.5	33.0	-0.8
34	8.05	1.19	11.6	35.0	-1.6
35	8.05	1.27	11.6	35.0	2.3
36	8.05	6.01	11.7	36.0	0.0
37	8.05	-20.73	12.0	36.0	-0.0
41	8.05	-3.1	11.4	33.0	1.6
42	8.05	-0.33	11.5	32.0	0.8
43	8.05	8.92	11.4	32.0	-0.8
44	8.05	0.84	11.5	32.0	0.8
51	8.05	-2.13	11.6	33.0	-0.8
52	8.05	-1.96	11.3	32.0	-0.0
53	8.05	-3.3	11.0	31.0	-0.0
54	8.05	1.1	11.1	32.0	-0.0
11	8.05	-0.31	11.5	32.0	0.8
12	8.05	-4.88	11.7	32.0	-0.0
13	8.05	4.81	11.5	30.0	3.1
14	8.05	9.19	11.6	30.0	-0.8
15	8.05	-11.12	11.7	29.0	0.0
21	8.05	10.59	11.6	33.0	0.8
22	8.05	28.97	11.7	34.0	-0.8
23	8.05	3.47	11.6	30.0	-1.6
24	8.05	16.04	11.6	30.0	0.8
25	8.05	8.04	11.2	31.0	-0.8
Intensite	0.77
31	9.44	5.85	11.6	34.0	0.8
32	9.44	5.85	11.6	33.0	-0.0
33	9.44	10.86	11.5	33.0	-0.8
34	9.44	1.27	11.6	35.0	-0.8
35	9.44	1.27	11.6	35.0	2.3
36	9.44	6.01	11.7	37.0	0.0
37	9.44	-20.73	12.0	36.0	-0.0
41	9.44	-3.1	11.4	33.0	1.6
42	9.44	-0.33	11.5	32.0	0.8
43	9.44	9.01	11.4	32.0	-0.0
44	9.44	0.84	11.5	32.0	0.8
51	9.44	-2.13	11.6	33.0	-0.8
52	9.44	-1.87	11.3	32.0	0.8
53	9.44	-3.3	11.0	32.0	-0.0
54	9.44	1.1	11.1	32.0	-0.0
11	9.44	-0.31	11.5	32.0	0.8
12	9.44	-4.88	11.7	32.0	-0.0
13	9.44	4.73	11.5	30.0	2.3
14	9.44	9.1	11.6	30.0	-1.6
15	9.44	-11.12	11.7	29.0	0.0
21	9.44	10.59	11.6	32.0	0.8
22	9.44	28.97	11.7	34.0	-0.8
23	9.44	3.56	11.6	30.0	-0.8
24	9.44	16.04	11.6	30.0	0.8
25	9.44	8.04	11.2	31.0	-0.8
Intensite	0.70
31	20.34	5.85	11.6	34.0	0.8
32	20.34	5.85	11.6	33.0	-0.0
33	20.34	10.86	11.5	33.0	-0.8
34	20.34	1.19	11.6	34.0	-1.6
35	20.34	1.27	11.6	37.0	2.3
36	20.34	6.01	11.7	37.0	0.0
37	20.34	-20.73	12.0	37.0	-0.0
41	20.34	-3.1	11.4	34.0	1.6
42	20.34	-0.33	11.5	32.0	0.8
43	20.34	9.01	11.4	32.0	-0.0
44	20.34	0.84	11.5	32.0	0.8
51	20.34	-2.13	11.6	33.0	-0.8
52	20.34	-1.87	11.3	32.0	0.8
53	20.34	-3.3	11.0	32.0	-0.0
54	20.34	1.1	11.1	33.0	-0.0
11	20.34	-0.31	11.5	32.0	0.8
12	20.34	-4.97	11.7	32.0	-0.8
13	20.34	4.73	11.5	30.0	2.3
14	20.34	9.19	11.6	30.0	-0.8
15	20.34	-11.12	11.7	29.0	0.0
21	20.34	10.59	11.6	32.0	0.8
22	20.34	28.97	11.7	34.0	-0.8
23	20.34	3.56	11.6	30.0	-0.8
24	20.34	16.04	11.6	32.0	0.8
25	20.34	7.96	11.2	31.0	-1.6
Intensite	rate
31	7.02	7.69	11.5	34.0	-0.0
32	7.02	3.47	11.6	33.0	-0.0
33	7.02	7.96	11.4	33.0	0.8
34	7.02	-0.31	11.5	35.0	-0.0
35	7.02	0.57	11.6	34.0	-0.0
36	7.02	5.72	11.7	35.0	0.0
37	7.02	-20.73	12.0	35.0	-0.0
41	7.02	-2.92	11.4	33.0	0.0
42	7.02	-1.38	11.5	32.0	-0.0
43	7.02	8.75	11.3	32.0	-0.0
44	7.02	0.75	11.5	32.0	0.0
51	7.02	-0.81	11.5	33.0	-0.8
52	7.02	-3.19	11.2	32.0	-0.0
53	7.02	-2.51	11.0	32.0	-0.0
54	7.02	0.13	11.1	32.0	-0.8
11	7.02	-1.63	11.5	32.0	0.0
12	7.02	-5.32	11.7	31.0	-0.8
13	7.02	4.81	11.5	30.0	-0.8
14	7.02	9.36	11.6	30.0	0.8
15	7.02	-11.12	11.7	29.0	0.0
21	7.02	9.63	11.6	32.0	0.8
22	7.02	28.97	11.6	33.0	-0.8
23	7.02	3.56	11.7	30.0	-0.8
24	7.02	16.48	11.6	30.0	-0.0
25	7.02	7.43	11.2	31.0	-0.0
Intensite	0.70
31	8.76	7.69	11.5	34.0	-0.0
32	8.76	3.47	11.6	33.0	-0.0
33	8.76	7.96	11.4	33.0	0.8
34	8.76	-0.31	11.5	36.0	-0.0
35	8.76	0.57	11.5	34.0	-0.0
36	8.76	5.72	11.7	35.0	0.0
37	8.76	-20.73	12.0	35.0	2.3
41	8.76	-3.01	11.3	34.0	-0.8
42	8.76	-1.38	11.5	32.0	-0.0
43	8.76	8.75	11.3	32.0	-0.0
44	8.76	0.75	11.5	32.0	0.0
51	8.76	-0.81	11.5	33.0	-0.8
52	8.76	-3.19	11.2	32.0	-0.0
53	8.76	-2.51	11.0	32.0	-0.0
54	8.76	0.13	11.1	32.0	-0.8
11	8.76	-1.63	11.5	32.0	0.0
12	8.76	-5.23	11.7	31.0	-0.0
13	8.76	4.9	11.5	30.0	0.0
14	8.76	9.45	11.6	30.0	1.6
15	8.76	-11.12	11.7	29.0	0.0
21	8.76	9.54	11.6	32.0	0.0
22	8.76	28.97	11.7	33.0	-0.8
23	8.76	3.56	11.7	30.0	-0.8
24	8.76	16.48	11.6	30.0	-0.0
25	8.76	7.43	11.2	31.0	-0.0
Intensite	0.70
31	10.68	7.69	11.5	34.0	-0.0
32	10.68	3.47	11.6	33.0	-0.0
33	10.68	7.96	11.4	33.0	0.8
34	10.68	-0.31	11.5	35.0	-0.0
35	10.68	0.57	11.6	34.0	-0.0
36	10.68	5.72	11.7	35.0	0.0
37	10.68	-20.73	12.0	35.0	-0.0
41	10.68	-3.01	11.4	33.0	0.0
42	10.68	-1.38	11.5	32.0	-0.0
43	10.68	8.84	11.3	32.0	0.8
44	10.68	0.75	11.5	32.0	0.0
51	10.68	-0.9	11.6	33.0	-1.6
52	10.68	-3.19	11.3	32.0	-0.0
53	10.68	-2.51	11.0	32.0	-0.0
54	10.68	0.13	11.1	32.0	-0.8
11	10.68	-1.63	11.5	32.0	0.0
12	10.68	-5.23	11.7	31.0	-0.0
13	10.68	4.81	11.5	30.0	-0.8
14	10.68	9.36	11.6	30.0	0.8
15	10.68	-11.12	11.7	29.0	0.0
21	10.68	9.63	11.6	32.0	0.8
22	10.68	28.97	11.6	33.0	-0.8
23	10.68	3.56	11.7	30.0	-0.8
24	10.68	16.48	11.6	30.0	-0.0
25	10.68	7.43	11.2	31.0	-0.0
Intensite	0.70
31	12.77	7.69	11.5	34.0	-0.0
32	12.77	3.47	11.6	33.0	-0.0
33	12.77	7.96	11.4	33.0	0.8
34	12.77	-0.31	11.5	35.0	-0.0
35	12.77	0.57	11.6	34.0	-0.0
36	12.77	5.72	11.7	35.0	0.0
37	12.77	-20.15	12.0	35.0	-0.0
41	12.77	-2.92	11.4	33.0	-0.8
42	12.77	-1.38	11.5	32.0	-0.0
43	12.77	8.75	11.3	32.0	-0.0
44	12.77	0.75	11.5	32.0	0.0
51	12.77	-0.81	11.5	33.0	-0.8
52	12.77	-3.19	11.2	32.0	-0.0
53	12.77	-2.51	11.0	32.0	-0.0
54	12.77	0.13	11.1	32.0	-0.8
11	12.77	-1.63	11.5	32.0	0.0
12	12.77	-5.23	11.7	31.0	-0.0
13	12.77	4.9	11.5	30.0	0.0
14	12.77	9.36	11.6	30.0	0.8
15	12.77	-11.12	11.7	29.0	0.0
21	12.77	9.54	11.6	32.0	0.0
22	12.77	28.97	11.7	33.0	-0.8
23	12.77	3.56	11.7	30.0	-0.8
24	12.77	16.48	11.6	30.0	-0.0
25	12.77	7.43	11.2	31.0	-0.0
Intensite	0.70
31	7.78	8.66	11.6	34.0	-0.0
32	7.78	3.38	11.7	34.0	0.8
33	7.78	13.76	11.5	33.0	0.8
34	7.78	-0.66	11.6	36.0	-0.0
35	7.78	2.33	11.7	35.0	0.8
36	7.78	5.72	11.7	36.0	0.0
37	7.78	-21.03	12.0	36.0	-0.0
41	7.78	-5.12	11.5	34.0	0.0
42	7.78	-2.97	11.6	32.0	1.6
43	7.78	8.92	11.4	33.0	1.6
44	7.78	0.84	11.6	32.0	0.8
51	7.78	-1.25	11.7	33.0	-0.8
52	7.78	-2.4	11.4	32.0	-0.0
53	7.78	-2.68	11.1	32.0	-0.0
54	7.78	1.19	11.2	33.0	0.8
11	7.78	-1.8	11.4	32.0	0.0
12	7.78	-5.32	11.6	32.0	-0.8
13	7.78	4.81	11.4	30.0	-0.8
14	7.78	10.07	11.5	30.0	0.0
15	7.78	-11.12	11.6	29.0	0.0
21	7.78	9.89	11.5	33.0	1.6
22	7.78	28.97	11.6	34.0	-0.0
23	7.78	3.56	11.6	30.0	-0.8
24	7.78	17.45	11.5	30.0	-0.0
25	7.78	7.69	11.2	32.0	-0.0
Intensite	0.70
31	10.12	8.66	11.6	34.0	-0.0
32	10.12	3.3	11.7	34.0	-0.0
33	10.12	13.76	11.5	34.0	0.8
34	10.12	-0.75	11.6	36.0	-0.8
35	10.12	2.33	11.7	35.0	0.8
36	10.12	5.72	11.7	37.0	0.0
37	10.12	-21.03	12.0	37.0	-0.0
41	10.12	-5.12	11.5	34.0	0.0
42	10.12	-2.97	11.6	32.0	1.6
43	10.12	8.84	11.4	33.0	0.8
44	10.12	0.84	11.6	32.0	0.8
51	10.12	-1.25	11.7	33.0	-0.8
52	10.12	-2.4	11.4	32.0	-0.0
53	10.12	-2.68	11.1	33.0	-0.0
54	10.12	1.19	11.2	33.0	0.8
11	10.12	-1.8	11.4	32.0	0.0
12	10.12	-5.23	11.6	32.0	-0.0
13	10.12	4.9	11.4	30.0	0.0
14	10.12	10.07	11.5	30.0	0.0
15	10.12	-11.12	11.6	29.0	0.0
21	10.12	9.89	11.5	33.0	1.6
22	10.12	28.97	11.6	34.0	-0.0
23	10.12	3.56	11.5	30.0	-0.8
24	10.12	17.45	11.5	30.0	-0.0
25	10.12	7.69	11.1	32.0	-0.8
Intensite	0.70
31	12.81	8.66	11.6	34.0	-0.0
32	12.81	3.3	11.7	34.0	-0.0
33	12.81	13.76	11.5	34.0	0.8
34	12.81	-0.66	11.6	36.0	-0.0
35	12.81	2.33	11.7	35.0	0.8
36	12.81	6.01	11.7	37.0	0.0
37	12.81	-21.03	12.0	37.0	-0.0
41	12.81	-5.12	11.5	34.0	0.0
42	12.81	-2.88	11.6	32.0	2.3
43	12.81	8.92	11.4	33.0	1.6
44	12.81	0.84	11.6	32.0	0.8
51	12.81	-1.25	11.7	33.0	-0.8
52	12.81	-2.4	11.4	32.0	-0.0
53	12.81	-2.68	11.1	33.0	-0.0
54	12.81	1.19	11.2	33.0	0.8
11	12.81	-1.8	11.4	32.0	0.0
12	12.81	-5.32	11.6	32.0	-0.8
13	12.81	4.81	11.4	30.0	-0.8
14	12.81	10.07	11.5	30.0	0.0
15	12.81	-11.12	11.6	29.0	0.0
21	12.81	9.89	11.5	33.0	1.6
22	12.81	28.97	11.6	34.0	-0.0
23	12.81	3.56	11.5	30.0	-0.8
24	12.81	17.45	11.5	30.0	-0.0
25	12.81	7.69	11.1	32.0	-0.0
Intensite	0.77
31	14.98	8.66	11.6	34.0	-0.0
32	14.98	3.3	11.7	34.0	-0.0
33	14.98	13.76	11.5	34.0	0.8
34	14.98	-0.75	11.6	36.0	-0.0
35	14.98	2.33	11.7	35.0	0.8
36	14.98	5.72	11.7	37.0	0.0
37	14.98	-21.03	12.0	37.0	-0.0
41	14.98	-5.12	11.5	34.0	0.0
42	14.98	-2.88	11.6	32.0	2.3
43	14.98	8.84	11.4	33.0	0.8
44	14.98	0.84	11.6	32.0	0.8
51	14.98	-1.25	11.7	33.0	-0.8
52	14.98	-2.4	11.4	32.0	-0.0
53	14.98	-2.68	11.1	33.0	-0.0
54	14.98	1.19	11.2	33.0	0.8
11	14.98	-1.8	11.4	32.0	0.0
12	14.98	-5.32	11.6	32.0	-0.8
13	14.98	4.81	11.4	30.0	-0.8
14	14.98	10.07	11.5	30.0	0.0
15	14.98	-11.12	11.6	29.0	0.0
21	14.98	9.89	11.5	33.0	1.6
22	14.98	28.97	11.6	34.0	-0.0
23	14.98	3.56	11.5	30.0	-0.8
24	14.98	17.54	11.5	30.0	0.8
25	14.98	7.69	11.1	32.0	-0.0
Intensite	rate
31	8.33	8.75	11.7	35.0	-2.3
32	8.33	4.62	11.8	34.0	-2.3
33	8.33	4.62	11.6	33.0	0.0
34	8.33	-0.4	11.7	36.0	1.6
35	8.33	1.98	11.7	35.0	3.1
36	8.33	6.01	11.8	36.0	0.0
37	8.33	-21.03	12.1	36.0	-0.0
41	8.33	-1.96	11.5	34.0	1.6
42	8.33	-1.91	11.7	32.0	-0.8
43	8.33	8.4	11.5	33.0	1.6
44	8.33	1.1	11.6	33.0	0.8
51	8.33	-2.04	11.7	33.0	-0.8
52	8.33	-3.45	11.4	32.0	-0.8
53	8.33	-2.42	11.2	33.0	-0.0
54	8.33	0.66	11.3	33.0	-0.8
11	8.33	-0.48	11.6	32.0	0.0
12	8.33	-5.41	11.8	32.0	-0.8
13	8.33	4.99	11.5	30.0	0.0
14	8.33	10.33	11.7	31.0	0.0
15	8.33	-11.12	11.8	29.0	0.0
21	8.33	11.47	11.7	33.0	1.6
22	8.33	28.97	11.8	35.0	-0.0
23	8.33	3.65	11.7	31.0	-0.0
24	8.33	18.77	11.6	31.0	-0.0
25	8.33	7.6	11.3	32.0	-0.0
Intensite	0.77
31	10.48	8.75	11.7	35.0	-2.3
32	10.48	4.62	11.7	34.0	-2.3
33	10.48	4.7	11.6	33.0	0.8
34	10.48	-0.4	11.7	36.0	1.6
35	10.48	1.89	11.7	35.0	2.3
36	10.48	6.01	11.8	36.0	0.0
37	10.48	-21.03	12.1	36.0	-0.0
41	10.48	-1.96	11.5	34.0	1.6
42	10.48	-1.91	11.7	32.0	-0.8
43	10.48	8.4	11.5	34.0	1.6
44	10.48	1.1	11.6	33.0	0.8
51	10.48	-2.04	11.7	32.0	-0.8
52	10.48	-3.36	11.4	32.0	-0.0
53	10.48	-2.42	11.2	33.0	-0.0
54	10.48	0.66	11.3	32.0	-0.8
11	10.48	-0.48	11.6	32.0	0.0
12	10.48	-5.41	11.8	32.0	-0.8
13	10.48	4.99	11.5	30.0	0.0
14	10.48	10.33	11.7	31.0	0.0
15	10.48	-11.12	11.8	29.0	0.0
21	10.48	11.47	11.7	33.0	1.6
22	10.48	28.97	11.8	35.0	-0.0
23	10.48	3.65	11.7	31.0	-0.0
24	10.48	18.77	11.6	31.0	-0.0
25	10.48	7.6	11.3	32.0	-0.0
Intensite	0.70
31	12.69	8.75	11.7	35.0	-2.3
32	12.69	4.62	11.8	34.0	-2.3
33	12.69	4.7	11.6	33.0	0.8
34	12.69	-0.4	11.7	36.0	1.6
35	12.69	1.89	11.7	35.0	2.3
36	12.69	6.01	11.8	36.0	0.0
37	12.69	-21.32	12.1	37.0	-0.0
41	12.69	-1.96	11.5	34.0	1.6
42	12.69	-1.91	11.7	32.0	-0.8
43	12.69	8.4	11.5	33.0	1.6
44	12.69	1.01	11.6	33.0	0.0
51	12.69	-2.04	11.7	33.0	-0.8
52	12.69	-3.45	11.4	32.0	-0.8
53	12.69	-2.42	11.2	33.0	-0.0
54	12.69	0.66	11.3	33.0	-0.8
11	12.69	-0.48	11.6	32.0	0.0
12	12.69	-5.41	11.8	32.0	-0.8
13	12.69	4.99	11.5	30.0	0.0
14	12.69	10.33	11.7	31.0	0.0
15	12.69	-11.12	11.8	29.0	0.0
21	12.69	11.47	11.7	33.0	1.6
22	12.69	28.97	11.8	35.0	-0.0
23	12.69	3.65	11.7	31.0	-0.0
24	12.69	18.77	11.6	31.0	-0.0
25	12.69	7.6	11.3	32.0	-0.0
Intensite	0.70
31	14.97	8.75	11.7	35.0	-2.3
32	14.97	4.62	11.7	34.0	-2.3
33	14.97	4.7	11.6	33.0	0.8
34	14.97	-0.4	11.7	36.0	1.6
35	14.97	1.89	11.7	35.0	2.3
36	14.97	5.72	11.8	36.0	0.0
37	14.97	-21.03	12.1	37.0	-0.0
41	14.97	-1.96	11.5	34.0	1.6
42	14.97	-1.82	11.6	32.0	-0.0
43	14.97	8.31	11.5	33.0	0.8
44	14.97	1.01	11.6	33.0	0.0
51	14.97	-2.04	11.7	33.0	-0.8
52	14.97	-3.45	11.4	32.0	-0.8
53	14.97	-2.51	11.2	33.0	-0.8
54	14.97	0.66	11.3	33.0	-0.8
11	14.97	-0.48	11.6	32.0	0.0
12	14.97	-5.41	11.8	32.0	-0.8
13	14.97	4.99	11.5	30.0	0.0
14	14.97	10.33	11.7	31.0	0.0
15	14.97	-11.12	11.8	29.0	0.0
21	14.97	11.47	11.7	33.0	1.6
22	14.97	28.97	11.8	35.0	-0.0
23	14.97	3.65	11.7	31.0	-0.0
24	14.97	18.77	11.6	31.0	-0.0
25	14.97	7.6	11.3	32.0	-0.0
31	176.51	3.47	11.6	36.0	-3.9
32	176.51	-1.27	11.7	34.0	3.1
33	176.51	-0.57	11.6	33.0	-1.6
34	176.51	-2.07	11.7	35.0	-19.6
35	176.51	-0.13	11.7	34.0	7.0
36	176.51	8.65	11.8	36.0	0.0
37	176.51	-22.49	12.0	37.0	-0.0
41	176.51	-0.99	11.5	33.0	-0.8
42	176.51	0.64	11.6	32.0	-0.8
43	176.51	8.84	11.4	32.0	0.8
44	176.51	-0.13	11.6	31.0	-0.8
51	176.51	0.15	11.7	32.0	-0.8
52	176.51	-4.42	11.3	33.0	0.8
53	176.51	1.71	11.0	32.0	-1.6
54	176.51	-7.16	11.1	32.0	-0.8
11	176.51	-4.35	11.5	31.0	-3.9
12	176.51	-2.59	11.7	30.0	1.6
13	176.51	0.95	11.5	30.0	0.8
14	176.51	9.27	11.7	29.0	1.6
15	176.51	-7.34	11.8	28.0	5.5
21	176.51	2.59	11.6	31.0	5.5
22	176.51	7.16	11.7	31.0	7.8
23	176.51	3.65	11.6	30.0	-2.3
24	176.51	8.92	11.5	29.0	-0.0
25	176.51	4.53	11.2	29.0	0.8
31	564.45	4.53	11.6	37.0	5.5
32	564.45	1.54	11.7	35.0	-0.0
33	564.45	-4.35	11.5	34.0	0.0
34	564.45	0.66	11.6	36.0	3.9
35	564.45	0.66	11.7	35.0	-0.0
36	564.45	8.94	11.7	37.0	0.0
37	564.45	-22.49	12.0	37.0	-0.0
41	564.45	-0.99	11.4	33.0	-0.8
42	564.45	0.55	11.5	33.0	-1.6
43	564.45	8.84	11.4	33.0	-0.0
44	564.45	-0.22	11.5	32.0	-1.6
51	564.45	0.15	11.6	33.0	-0.8
52	564.45	-4.42	11.3	34.0	0.8
53	564.45	1.71	10.9	33.0	-1.6
54	564.45	-7.08	11.0	33.0	-0.0
11	564.45	3.03	11.5	33.0	-9.4
12	564.45	8.13	11.7	32.0	-1.6
13	564.45	-62.44	11.5	32.0	9.4
14	564.45	93.93	11.7	31.0	-3.1
15	564.45	-7.34	11.8	29.0	0.0
21	564.45	10.33	11.6	33.0	0.0
22	564.45	12.7	11.7	33.0	-5.5
23	564.45	-44.09	11.6	32.0	12.5
24	564.45	67.74	11.5	31.0	-2.3
25	564.45	7.69	11.2	31.0	-0.8
31	268.44	13.23	11.2	40.0	-21.9
32	268.44	-1.36	11.4	36.0	2.3
33	268.44	-0.48	11.4	34.0	-1.6
34	268.44	-4.44	11.5	37.0	-18.0
35	268.44	0.66	11.6	36.0	4.7
