06/03/2017 10:07:02	
ID	posit.	U	temp.	couple
11	0.66	11.6	35.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.47	11.5	32.0	0.0
14	11.3	11.7	33.0	0.0
15	4.88	11.8	38.0	0.0
21	2.24	11.7	38.0	0.0
22	-2.77	11.8	44.0	-0.0
23	27.3	11.7	33.0	-0.0
24	-1.19	11.6	33.0	-0.0
25	14.81	11.3	37.0	-0.0
31	19.82	11.3	37.0	-0.0
32	-1.71	11.4	36.0	-0.0
33	-8.04	11.4	36.0	0.0
34	4.62	11.5	38.0	-0.0
35	5.76	11.6	38.0	-0.0
36	4.84	11.7	39.0	0.0
37	-19.56	12.0	39.0	-0.0
41	0.68	11.5	36.0	0.0
42	-0.15	11.5	35.0	-0.0
43	-1.01	11.3	36.0	-0.0
44	1.19	11.4	36.0	0.0
51	-2.4	11.6	36.0	-0.0
52	-5.21	11.3	35.0	-0.0
53	-0.22	11.4	37.0	-0.0
54	2.77	11.5	37.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	-0.8
55	-9.24	7.4	26.0	0.0
56	13.64	7.5	27.0	0.0
06/03/2017 13:43:04	
ID	posit.	U	temp.	couple
11	0.66	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.47	11.5	32.0	0.0
14	11.3	11.7	33.0	0.0
15	4.88	11.8	38.0	0.0
21	2.24	11.7	38.0	0.0
22	-2.86	11.7	44.0	-0.0
23	27.3	11.7	33.0	-0.0
24	-1.19	11.6	33.0	-0.0
25	14.81	11.3	37.0	-0.0
31	19.82	11.3	37.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.13	11.4	36.0	0.0
34	4.62	11.5	39.0	-0.0
35	5.76	11.5	38.0	-0.0
36	4.84	11.7	39.0	0.0
37	-19.56	12.0	39.0	-0.0
41	0.68	11.4	36.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-0.92	11.3	36.0	-0.0
44	1.19	11.4	36.0	0.0
51	-2.4	11.6	36.0	-0.0
52	-5.21	11.3	35.0	-0.0
53	-0.13	11.4	37.0	-0.0
54	2.77	11.5	37.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.64	7.4	27.0	0.0
06/03/2017 13:44:04	
ID	posit.	U	temp.	couple
11	0.75	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.47	11.5	32.0	0.0
14	11.3	11.7	33.0	0.0
15	4.88	11.8	38.0	0.0
21	2.24	11.7	38.0	0.0
22	-2.86	11.8	44.0	-0.0
23	27.3	11.7	33.0	-0.0
24	-1.19	11.6	33.0	-0.0
25	14.81	11.3	37.0	-0.0
31	19.82	11.3	37.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.04	11.4	36.0	0.0
34	4.53	11.5	39.0	-0.0
35	5.76	11.5	38.0	-0.0
36	4.84	11.7	39.0	0.0
37	-19.56	12.0	39.0	-0.0
41	0.68	11.4	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-1.01	11.3	36.0	-0.0
44	1.19	11.4	36.0	0.0
51	-2.48	11.6	36.0	-0.0
52	-5.21	11.3	35.0	-0.0
53	-0.13	11.4	37.0	-0.0
54	2.77	11.5	37.0	-0.0
45	7.77	7.4	27.0	-0.0
46	3.96	7.4	26.0	0.0
55	-9.24	7.5	26.0	0.0
56	13.64	7.5	27.0	-0.8
06/03/2017 13:45:04	
ID	posit.	U	temp.	couple
11	0.75	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.47	11.5	32.0	0.0
14	11.3	11.7	33.0	0.0
15	4.88	11.8	39.0	0.0
21	2.33	11.7	39.0	0.0
22	-2.86	11.8	44.0	-0.0
23	27.3	11.7	33.0	-0.0
24	-1.19	11.6	33.0	-0.0
25	14.81	11.3	37.0	-0.0
31	19.82	11.3	37.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.13	11.4	36.0	0.0
34	4.62	11.5	39.0	-0.0
35	5.67	11.5	38.0	-0.0
36	4.84	11.7	39.0	0.0
37	-19.56	12.0	39.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-0.92	11.3	36.0	-0.0
44	1.19	11.4	36.0	0.0
51	-2.4	11.6	36.0	-0.0
52	-5.21	11.3	35.0	-0.0
53	-0.22	11.4	37.0	-0.0
54	2.77	11.5	37.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.64	7.5	27.0	0.0
06/03/2017 13:46:04	
ID	posit.	U	temp.	couple
11	0.75	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.56	11.5	32.0	0.0
14	11.3	11.7	33.0	0.0
15	4.88	11.8	39.0	0.0
21	2.24	11.7	39.0	0.0
22	-2.86	11.7	44.0	-0.0
23	27.3	11.7	33.0	-0.0
24	-1.19	11.6	33.0	-0.0
25	14.81	11.3	37.0	-0.0
31	19.82	11.3	37.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.04	11.4	36.0	0.0
34	4.53	11.5	39.0	-0.0
35	5.67	11.5	38.0	-0.0
36	4.84	11.7	39.0	0.0
37	-19.56	12.0	40.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-0.92	11.3	36.0	-0.0
44	1.19	11.4	36.0	0.0
51	-2.4	11.6	36.0	-0.0
52	-5.21	11.3	35.0	-0.0
53	-0.13	11.4	37.0	-0.0
54	2.77	11.5	37.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.64	7.4	27.0	0.0
06/03/2017 13:47:04	
ID	posit.	U	temp.	couple
11	0.75	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.56	11.5	32.0	0.0
14	11.3	11.7	33.0	0.0
15	4.88	11.8	39.0	0.0
21	2.24	11.7	39.0	0.0
22	-2.77	11.8	44.0	-0.0
23	27.3	11.7	33.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	37.0	-0.0
31	19.82	11.3	37.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.04	11.3	37.0	0.0
34	4.62	11.5	39.0	-0.0
35	5.76	11.5	39.0	-0.0
36	4.84	11.7	39.0	0.0
37	-19.56	12.0	40.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.19	11.4	36.0	0.0
51	-2.4	11.6	36.0	-0.0
52	-5.21	11.3	35.0	-0.0
53	-0.22	11.4	37.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	3.96	7.4	26.0	-0.8
55	-9.24	7.4	26.0	0.0
56	13.93	7.5	27.0	0.0
06/03/2017 13:48:04	
ID	posit.	U	temp.	couple
11	0.75	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.47	11.5	32.0	0.0
14	11.3	11.7	33.0	0.0
15	4.88	11.8	39.0	0.0
21	2.24	11.7	39.0	0.0
22	-2.86	11.8	44.0	-0.0
23	27.21	11.7	33.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	38.0	-0.0
31	19.82	11.3	37.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	39.0	-0.0
35	5.76	11.5	39.0	-0.0
36	4.84	11.7	40.0	0.0
37	-19.56	12.0	40.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.19	11.4	36.0	0.0
51	-2.48	11.6	37.0	-0.0
52	-5.21	11.3	35.0	-0.0
53	-0.22	11.4	37.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	3.96	7.4	27.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.64	7.4	27.0	0.0
06/03/2017 13:49:04	
ID	posit.	U	temp.	couple
11	0.75	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.47	11.5	32.0	0.0
14	11.3	11.7	33.0	0.0
15	4.88	11.8	39.0	0.0
21	2.24	11.7	39.0	0.0
22	-2.86	11.8	44.0	-0.0
23	27.21	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	37.0	-0.0
31	19.82	11.3	38.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	40.0	-0.0
35	5.76	11.5	39.0	-0.0
36	4.84	11.7	40.0	0.0
37	-19.56	12.0	40.0	-0.0
41	0.68	11.4	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.27	11.4	36.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.13	11.4	37.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	3.96	7.4	27.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.64	7.4	27.0	0.0
06/03/2017 13:50:04	
ID	posit.	U	temp.	couple
11	0.75	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.56	11.5	32.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	39.0	0.0
21	2.24	11.7	39.0	0.0
22	-2.86	11.8	44.0	-0.0
23	27.3	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	37.0	-0.0
31	19.82	11.3	38.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.04	11.3	37.0	0.0
34	4.53	11.5	40.0	-0.0
35	5.76	11.5	39.0	-0.0
36	4.84	11.7	40.0	0.0
37	-19.56	12.0	40.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-1.01	11.3	36.0	-0.0
44	1.19	11.4	36.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.13	11.4	37.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	3.96	7.4	27.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.64	7.4	27.0	-0.8
06/03/2017 13:51:05	
ID	posit.	U	temp.	couple
11	0.75	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.56	11.5	32.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	39.0	0.0
21	2.24	11.7	39.0	0.0
22	-2.86	11.8	44.0	-0.0
23	27.21	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	37.0	-0.0
31	19.82	11.3	38.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	40.0	-0.0
35	5.76	11.5	39.0	-0.0
36	4.84	11.7	40.0	0.0
37	-19.56	12.0	40.0	-0.0
41	0.68	11.4	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-1.01	11.3	36.0	-0.0
44	1.19	11.4	36.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.13	11.4	37.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	3.96	7.4	27.0	0.0
55	-9.24	7.5	26.0	0.0
56	13.64	7.4	27.0	0.0
06/03/2017 13:52:05	
ID	posit.	U	temp.	couple
11	0.75	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.56	11.6	32.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	39.0	0.0
21	2.33	11.7	39.0	0.0
22	-2.86	11.8	45.0	-0.0
23	27.21	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	38.0	-0.0
31	19.82	11.3	38.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	40.0	-0.0
35	5.76	11.6	39.0	-0.0
36	4.84	11.7	40.0	0.0
37	-19.56	12.0	40.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.27	11.4	37.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.13	11.4	37.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	27.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.93	7.5	27.0	0.0
06/03/2017 13:53:05	
ID	posit.	U	temp.	couple
11	0.75	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.47	11.6	32.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	40.0	0.0
21	2.24	11.7	39.0	0.0
22	-2.86	11.8	45.0	-0.0
23	27.3	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	38.0	-0.0
31	19.82	11.3	38.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	40.0	-0.0
35	5.76	11.5	39.0	-0.0
36	4.84	11.7	40.0	0.0
37	-19.56	12.0	41.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.19	11.4	37.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.13	11.4	37.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.64	7.4	27.0	0.0
06/03/2017 13:54:05	
ID	posit.	U	temp.	couple
11	0.75	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.56	11.5	32.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	40.0	0.0
21	2.24	11.7	39.0	0.0
22	-2.86	11.7	45.0	-0.0
23	27.3	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	38.0	-0.0
31	19.82	11.3	38.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.04	11.3	37.0	0.0
34	4.62	11.5	40.0	-0.0
35	5.76	11.5	39.0	-0.0
36	4.84	11.7	40.0	0.0
37	-19.56	12.0	41.0	-0.0
41	0.68	11.4	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.19	11.4	37.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.13	11.4	37.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.64	7.4	27.0	0.0
06/03/2017 13:55:05	
ID	posit.	U	temp.	couple
11	0.75	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.47	11.5	32.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	40.0	0.0
21	2.33	11.7	39.0	0.0
22	-2.86	11.8	45.0	-0.0
23	27.3	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	38.0	-0.0
31	19.82	11.3	38.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	40.0	-0.0
35	5.76	11.5	40.0	-0.0
36	4.84	11.7	40.0	0.0
37	-19.56	12.0	41.0	-0.0
41	0.77	11.5	37.0	0.0
42	-0.24	11.5	36.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.19	11.4	37.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.22	11.4	37.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	0.8
55	-9.24	7.4	26.0	0.0
56	13.64	7.4	27.0	0.0
06/03/2017 13:56:05	
ID	posit.	U	temp.	couple
11	0.75	11.6	36.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.56	11.5	32.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	40.0	0.0
21	2.24	11.7	40.0	0.0
22	-2.86	11.8	45.0	-0.0
23	27.3	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	38.0	-0.0
31	19.82	11.3	38.0	-0.0
32	-1.71	11.4	37.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	40.0	-0.0
35	5.76	11.6	40.0	-0.0
36	4.84	11.7	40.0	0.0
37	-19.56	12.0	41.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-1.01	11.3	37.0	-0.0
44	1.19	11.4	37.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.13	11.4	37.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.64	7.4	27.0	0.0
06/03/2017 13:57:05	
ID	posit.	U	temp.	couple
11	0.75	11.6	37.0	0.0
12	-14.2	11.8	35.0	-0.0
13	17.56	11.5	32.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	40.0	0.0
21	2.24	11.7	40.0	0.0
22	-2.86	11.8	45.0	-0.0
23	27.21	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	38.0	-0.0
31	19.82	11.3	39.0	-0.0
32	-1.71	11.4	38.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	41.0	-0.0
35	5.76	11.5	40.0	-0.0
36	4.84	11.7	40.0	0.0
37	-19.56	12.0	41.0	0.8
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.27	11.4	37.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	35.0	-0.0
53	-0.22	11.4	37.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	27.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.64	7.5	27.0	0.0
06/03/2017 13:58:05	
ID	posit.	U	temp.	couple
11	0.75	11.6	37.0	0.0
12	-14.2	11.8	36.0	-0.0
13	17.56	11.5	32.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	40.0	0.0
21	2.24	11.7	40.0	0.0
22	-2.86	11.8	45.0	-0.0
23	27.21	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	38.0	-0.0
31	19.82	11.3	39.0	-0.0
32	-1.71	11.4	38.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	41.0	-0.0
35	5.76	11.5	40.0	-0.0
36	4.84	11.7	41.0	0.0
37	-19.56	12.0	41.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	36.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.19	11.4	37.0	0.0
51	-2.48	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.22	11.4	37.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.93	7.4	27.0	0.8
06/03/2017 13:59:05	
ID	posit.	U	temp.	couple
11	0.75	11.6	37.0	0.0
12	-14.2	11.8	36.0	-0.0
13	17.56	11.5	33.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	40.0	0.0
21	2.24	11.7	40.0	0.0
22	-2.86	11.8	45.0	-0.0
23	27.21	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	38.0	-0.0
31	19.82	11.3	39.0	-0.0
32	-1.71	11.4	38.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	41.0	-0.0
35	5.76	11.6	40.0	-0.0
36	4.84	11.7	41.0	0.0
37	-19.56	12.0	41.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	37.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.19	11.4	37.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.13	11.4	37.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	-0.8
55	-9.24	7.4	26.0	0.0
56	13.64	7.4	27.0	-0.8
06/03/2017 14:01:01	
ID	posit.	U	temp.	couple
11	0.75	11.6	37.0	0.0
12	-14.2	11.8	36.0	-0.0
13	17.56	11.5	33.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	40.0	0.0
21	2.24	11.7	40.0	0.0
22	-2.86	11.8	45.0	-0.0
23	27.3	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	38.0	-0.0
31	19.82	11.3	39.0	-0.0
32	-1.71	11.4	38.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.53	11.5	41.0	-0.0
35	5.76	11.6	40.0	-0.0
36	4.84	11.7	41.0	0.0
37	-19.56	12.0	41.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	37.0	-0.0
43	-1.01	11.3	37.0	-0.0
44	1.19	11.4	37.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.13	11.4	38.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.64	7.4	27.0	0.0
06/03/2017 14:02:01	
ID	posit.	U	temp.	couple
11	0.75	11.6	37.0	0.0
12	-14.2	11.8	36.0	-0.0
13	17.47	11.5	32.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	40.0	0.0
21	2.33	11.7	40.0	0.0
22	-2.86	11.7	45.0	-0.0
23	27.21	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	38.0	-0.0
31	19.91	11.3	39.0	-0.0
32	-1.71	11.4	38.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	41.0	-0.0
35	5.67	11.5	40.0	-0.0
36	4.84	11.7	41.0	0.0
37	-19.56	12.0	41.0	-0.0
41	0.68	11.4	37.0	0.0
42	-0.24	11.5	37.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.19	11.4	37.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.13	11.4	38.0	-0.0
54	2.77	11.5	39.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.93	7.4	27.0	-0.8
06/03/2017 14:03:01	
ID	posit.	U	temp.	couple
11	0.75	11.6	37.0	0.0
12	-14.2	11.8	36.0	-0.0
13	17.56	11.5	32.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	40.0	0.0
21	2.24	11.7	40.0	0.0
22	-2.86	11.8	45.0	-0.0
23	27.21	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	38.0	-0.0
31	19.82	11.3	39.0	-0.0
32	-1.71	11.4	38.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	41.0	-0.0
35	5.76	11.5	40.0	-0.0
36	4.84	11.7	41.0	0.0
37	-19.56	12.0	41.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	37.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.19	11.4	37.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.22	11.4	38.0	-0.0
54	2.77	11.5	38.0	-0.0
45	7.77	7.4	27.0	-0.0
46	3.96	7.4	26.0	-0.8
55	-9.24	7.4	26.0	0.0
56	13.93	7.4	27.0	-0.8
06/03/2017 14:04:01	
ID	posit.	U	temp.	couple
11	0.75	11.6	37.0	0.0
12	-14.2	11.8	36.0	-0.0
13	17.56	11.5	33.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	40.0	0.0
21	2.24	11.7	40.0	0.0
22	-2.86	11.7	45.0	-0.0
23	27.21	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	39.0	-0.0
31	19.82	11.3	39.0	-0.0
32	-1.71	11.4	38.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	43.0	-0.0
35	5.76	11.5	40.0	-0.0
36	4.84	11.7	41.0	0.0
37	-19.56	12.0	42.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	37.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.19	11.4	37.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.22	11.4	38.0	-0.0
54	2.77	11.5	39.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	0.8
55	-9.24	7.4	26.0	0.0
56	13.64	7.5	27.0	0.0
06/03/2017 14:05:01	
ID	posit.	U	temp.	couple
11	0.75	11.6	37.0	0.0
12	-14.2	11.8	36.0	-0.0
13	17.56	11.5	33.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	41.0	0.0
21	2.24	11.7	40.0	0.0
22	-2.86	11.8	45.0	-0.0
23	27.3	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	39.0	-0.0
31	19.82	11.3	39.0	-0.0
32	-1.71	11.4	38.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	41.0	-0.0
35	5.76	11.5	40.0	-0.0
36	4.84	11.7	41.0	0.0
37	-19.56	12.0	42.0	-0.0
41	0.68	11.5	37.0	0.0
42	-0.15	11.5	37.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.19	11.4	37.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.22	11.4	38.0	-0.0
54	2.77	11.5	39.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	0.8
55	-9.24	7.4	26.0	0.0
56	13.64	7.4	27.0	-0.8
06/03/2017 14:06:01	
ID	posit.	U	temp.	couple
11	0.75	11.6	37.0	0.0
12	-14.2	11.8	36.0	-0.0
13	17.47	11.6	33.0	0.0
14	11.3	11.7	34.0	0.0
15	4.88	11.8	41.0	0.0
21	2.24	11.7	40.0	0.0
22	-2.86	11.7	45.0	-0.0
23	27.21	11.7	34.0	-0.0
24	-1.19	11.6	34.0	-0.0
25	14.81	11.3	39.0	-0.0
31	19.82	11.3	39.0	-0.0
32	-1.71	11.4	38.0	-0.0
33	-8.04	11.4	37.0	0.0
34	4.62	11.5	41.0	-0.0
35	5.76	11.5	40.0	-0.0
36	4.84	11.7	41.0	0.0
37	-19.56	12.0	42.0	-0.0
41	0.77	11.4	38.0	0.0
42	-0.15	11.5	37.0	-0.0
43	-0.92	11.3	37.0	-0.0
44	1.19	11.4	37.0	0.0
51	-2.4	11.6	37.0	-0.0
52	-5.21	11.3	36.0	-0.0
53	-0.13	11.4	38.0	-0.0
54	2.77	11.5	39.0	-0.0
45	7.77	7.4	27.0	-0.0
46	4.25	7.4	26.0	0.0
55	-9.24	7.4	26.0	0.0
56	13.64	7.4	27.0	0.0
06/03/2017 14:07:01	
ID	posit.	U	temp.	couple
